Age,DistanceFromHome,Education,EmployeeCount,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
34,7,2,1,1,1,21770,1.0,0,13,8,0,10.0,5,10,8,7,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
23,12,2,1,1,2,75250,1.0,0,14,8,2,3.0,2,3,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
44,1,3,1,1,1,48340,1.0,0,14,8,0,9.0,1,8,6,7,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
35,13,3,1,1,3,20420,0.0,0,16,8,0,6.0,2,5,1,4,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
43,25,4,1,1,2,22200,1.0,0,11,8,0,10.0,2,10,8,8,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
24,6,3,1,1,3,10520,1.0,0,13,8,0,5.0,3,5,0,4,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
41,6,4,1,1,1,28210,1.0,0,17,8,0,10.0,3,10,8,7,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
29,2,2,1,1,2,192370,9.0,0,11,8,1,9.0,2,5,1,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
36,1,4,1,0,3,41070,3.0,0,11,8,1,17.0,2,13,6,7,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
45,2,3,1,0,2,83960,3.0,0,15,8,2,25.0,3,23,14,4,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
24,6,2,1,0,2,20070,1.0,0,12,8,0,1.0,2,1,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
47,1,3,1,0,2,196270,7.0,0,11,8,2,25.0,1,23,14,10,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
26,9,1,1,1,1,106860,1.0,0,14,8,1,3.0,2,3,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
45,1,4,1,1,1,29420,1.0,0,22,8,1,21.0,4,21,8,6,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
32,1,1,1,1,2,88580,6.0,0,16,8,1,10.0,2,5,1,3,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
31,14,2,1,1,1,167560,1.0,0,11,8,2,6.0,5,5,0,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
41,2,2,1,1,2,107980,6.0,0,14,8,2,10.0,5,3,1,2,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
40,22,2,1,1,1,23230,2.0,0,16,8,1,18.0,2,1,0,0,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
24,3,3,1,0,1,14160,1.0,0,15,8,1,6.0,3,6,1,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
46,6,3,1,1,4,46150,6.0,0,12,8,0,19.0,3,10,0,9,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
35,8,4,1,1,1,24610,2.0,0,20,8,1,17.0,4,7,0,7,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
30,9,4,1,1,1,87220,1.0,0,17,8,1,10.0,3,10,0,8,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
47,3,2,1,0,2,39550,7.0,0,12,8,1,4.0,5,1,0,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
46,1,4,1,0,3,99570,4.0,0,20,8,0,13.0,1,10,0,3,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
36,1,3,1,1,2,33760,5.0,0,20,8,0,16.0,3,2,2,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
32,26,3,1,0,2,88230,6.0,0,13,8,2,10.0,3,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
23,6,4,1,1,3,103220,1.0,0,14,8,2,3.0,2,3,1,2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
31,3,3,1,1,2,46210,2.0,0,18,8,1,9.0,3,5,1,4,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
39,3,3,1,0,2,109760,1.0,0,11,8,0,9.0,3,9,5,8,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
32,6,3,1,1,1,36600,3.0,0,11,8,2,10.0,0,4,0,2,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
40,6,3,1,1,3,104820,1.0,0,11,8,1,21.0,6,21,12,8,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
45,19,4,1,1,1,71190,4.0,0,15,8,0,9.0,2,5,0,3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
30,9,3,1,1,1,95820,0.0,0,12,8,1,10.0,2,9,0,7,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
24,3,4,1,1,1,45080,0.0,0,11,8,1,3.0,5,2,2,1,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
30,10,3,1,0,1,22070,6.0,0,14,8,0,6.0,4,4,1,2,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
31,3,2,1,1,3,77560,1.0,0,15,8,2,6.0,3,5,0,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
27,3,3,1,1,1,66940,1.0,0,13,8,1,6.0,2,6,1,4,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
29,4,3,1,1,5,36910,1.0,0,13,8,0,2.0,3,2,2,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
29,8,4,1,0,1,23770,8.0,0,21,8,1,10.0,2,3,0,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
30,7,3,1,1,3,23130,2.0,0,11,8,0,12.0,5,7,1,7,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
34,1,2,1,0,2,176650,0.0,0,11,8,0,6.0,5,5,1,2,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
33,2,4,1,1,1,25960,8.0,0,14,8,1,13.0,4,11,1,7,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
49,3,4,1,1,1,47280,3.0,0,11,8,1,8.0,4,5,0,4,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
33,10,3,1,1,1,43020,2.0,0,13,8,0,11.0,3,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
38,28,3,1,1,1,29790,4.0,0,12,8,1,9.0,3,6,0,5,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
31,9,4,1,1,2,168850,2.0,0,14,8,2,10.0,2,1,0,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
29,3,4,1,0,2,55930,1.0,0,13,8,1,1.0,3,1,0,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
30,2,1,1,1,1,104450,3.0,0,18,8,1,10.0,3,7,1,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
32,10,4,1,0,1,87400,2.0,0,11,8,1,12.0,2,7,0,7,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
38,8,2,1,0,1,25140,3.0,0,11,8,0,15.0,2,1,1,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
43,1,4,1,1,3,76550,9.0,0,12,8,1,6.0,3,1,0,0,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
42,1,3,1,0,1,174650,8.0,0,13,8,1,7.0,3,5,0,4,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
55,3,2,1,0,1,73510,8.0,0,20,8,1,34.0,3,1,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
33,14,3,1,1,1,108200,5.0,0,12,8,0,11.0,2,9,1,7,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
41,5,3,1,1,1,121690,1.0,0,19,8,0,5.0,2,5,0,4,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
34,7,4,1,0,1,196260,1.0,0,21,8,0,15.0,5,15,0,7,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
53,10,4,1,1,2,20700,4.0,0,13,8,2,27.0,2,3,0,2,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
43,16,2,1,0,1,67820,0.0,0,16,8,1,10.0,2,9,1,8,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
34,10,2,1,0,5,77790,5.0,0,12,8,1,6.0,2,2,2,2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
21,1,2,1,1,5,27910,1.0,0,14,8,0,1.0,3,1,1,0,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
38,8,2,1,0,2,32010,1.0,0,11,8,1,5.0,3,5,0,4,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
22,1,3,1,1,4,49680,1.0,0,14,8,0,1.0,3,1,0,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
31,8,5,1,1,5,131200,1.0,0,12,8,2,13.0,6,12,5,7,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
51,1,4,1,0,1,40330,2.0,0,14,8,0,15.0,2,2,2,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
37,24,1,1,1,2,32910,1.0,0,16,8,3,5.0,2,5,0,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
46,3,4,1,0,1,42720,7.0,0,13,8,0,24.0,3,2,2,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
36,27,3,1,0,4,50560,7.0,0,12,8,0,15.0,2,12,5,7,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
44,10,4,1,1,1,28440,1.0,0,12,8,0,6.0,2,5,2,3,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
37,19,2,1,1,2,27030,2.0,0,14,8,0,19.0,2,10,4,7,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
35,15,4,1,1,2,19040,1.0,0,22,8,1,10.0,4,10,7,7,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
33,8,5,1,1,2,82240,6.0,0,19,8,0,14.0,3,10,7,6,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
28,9,3,1,0,2,47660,1.0,0,12,8,0,5.0,3,5,0,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
39,3,4,1,0,2,26100,7.0,0,12,8,0,9.0,2,4,2,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
46,9,2,1,1,2,57310,8.0,0,17,8,0,6.0,2,2,2,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
40,2,2,1,1,1,25390,4.0,0,12,8,1,7.0,3,4,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
42,7,4,1,0,2,57140,5.0,0,11,8,0,10.0,2,0,0,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
35,10,1,1,0,2,43230,2.0,0,18,8,3,15.0,3,7,1,7,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
38,6,4,1,1,3,73360,5.0,0,11,8,0,13.0,3,11,3,8,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
34,2,1,1,1,1,134990,4.0,0,23,8,2,11.0,2,7,0,7,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
37,24,3,1,1,1,137580,1.0,0,11,8,1,10.0,5,10,0,8,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
39,2,1,1,1,2,51550,2.0,0,18,8,1,7.0,3,2,2,2,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
43,8,5,1,0,3,22580,4.0,0,18,8,0,7.0,2,3,1,2,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
41,3,3,1,1,3,35970,3.0,0,13,8,1,11.0,2,3,1,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
41,1,1,1,1,3,25150,0.0,0,18,8,0,23.0,2,22,13,5,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
30,26,3,1,0,2,44200,9.0,0,11,8,0,9.0,3,7,0,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
26,2,1,1,0,3,65780,0.0,0,15,8,2,6.0,3,5,1,4,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
46,10,3,1,1,1,44220,4.0,0,11,8,1,13.0,2,9,3,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
40,27,2,1,0,3,102740,4.0,0,18,8,0,12.0,3,5,0,3,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
